title,price_gbp,price_excl_tax_gbp,price_incl_tax_gbp,tax_gbp,availability,rating,rating_numeric,number_of_reviews,product_type,UPC,product_url
(Un)Qualified: How God Uses Broken People to Do Big Things,54.0,54.0,54.0,0.0,In stock,Five,5,0,Books,e4ac92d89b946781,https://books.toscrape.com/catalogue/unqualified-how-god-uses-broken-people-to-do-big-things_873/index.html
You Are What You Love: The Spiritual Power of Habit,21.87,21.87,21.87,0.0,In stock,Four,4,0,Books,796c87ddbbaaf8c5,https://books.toscrape.com/catalogue/you-are-what-you-love-the-spiritual-power-of-habit_872/index.html
"William Shakespeare's Star Wars: Verily, A New Hope (William Shakespeare's Star Wars #4)",43.3,43.3,43.3,0.0,In stock,Four,4,0,Books,9270575728a13a61,https://books.toscrape.com/catalogue/william-shakespeares-star-wars-verily-a-new-hope-william-shakespeares-star-wars-4_871/index.html
Tuesday Nights in 1980,21.04,21.04,21.04,0.0,In stock,Two,2,0,Books,b8736690cf263a3c,https://books.toscrape.com/catalogue/tuesday-nights-in-1980_870/index.html
Tracing Numbers on a Train,41.6,41.6,41.6,0.0,In stock,Three,3,0,Books,d7d6d50c1e3d0b81,https://books.toscrape.com/catalogue/tracing-numbers-on-a-train_869/index.html
Throne of Glass (Throne of Glass #1),35.07,35.07,35.07,0.0,In stock,Three,3,0,Books,590a9cccf7db9f7d,https://books.toscrape.com/catalogue/throne-of-glass-throne-of-glass-1_868/index.html
Thomas Jefferson and the Tripoli Pirates: The Forgotten War That Changed American History,59.64,59.64,59.64,0.0,In stock,One,1,0,Books,de3f25248ba0789f,https://books.toscrape.com/catalogue/thomas-jefferson-and-the-tripoli-pirates-the-forgotten-war-that-changed-american-history_867/index.html
Thirteen Reasons Why,52.72,52.72,52.72,0.0,In stock,One,1,0,Books,bc2a85fd35fdc7bd,https://books.toscrape.com/catalogue/thirteen-reasons-why_866/index.html
The White Cat and the Monk: A Retelling of the Poem âPangur BÃ¡nâ,58.08,58.08,58.08,0.0,In stock,Four,4,0,Books,37c0cb19713d8dda,https://books.toscrape.com/catalogue/the-white-cat-and-the-monk-a-retelling-of-the-poem-pangur-ban_865/index.html
The Wedding Dress,24.12,24.12,24.12,0.0,In stock,One,1,0,Books,623e1a180426039b,https://books.toscrape.com/catalogue/the-wedding-dress_864/index.html
The Vacationers,42.15,42.15,42.15,0.0,In stock,Four,4,0,Books,fd3a622648667296,https://books.toscrape.com/catalogue/the-vacationers_863/index.html
The Third Wave: An Entrepreneurâs Vision of the Future,12.61,12.61,12.61,0.0,In stock,Five,5,0,Books,3bebf34ee9330cbd,https://books.toscrape.com/catalogue/the-third-wave-an-entrepreneurs-vision-of-the-future_862/index.html
The Stranger,17.44,17.44,17.44,0.0,In stock,Four,4,0,Books,f5a92cff83897d48,https://books.toscrape.com/catalogue/the-stranger_861/index.html
The Shadow Hero (The Shadow Hero),33.14,33.14,33.14,0.0,In stock,One,1,0,Books,d6361d16212664ed,https://books.toscrape.com/catalogue/the-shadow-hero-the-shadow-hero_860/index.html
The Secret (The Secret #1),27.37,27.37,27.37,0.0,In stock,Four,4,0,Books,961f18db4f138211,https://books.toscrape.com/catalogue/the-secret-the-secret-1_859/index.html
The Regional Office Is Under Attack!,51.36,51.36,51.36,0.0,In stock,Five,5,0,Books,0651062381f0636a,https://books.toscrape.com/catalogue/the-regional-office-is-under-attack_858/index.html
The Psychopath Test: A Journey Through the Madness Industry,36.0,36.0,36.0,0.0,In stock,Two,2,0,Books,e98a4efa85070c2f,https://books.toscrape.com/catalogue/the-psychopath-test-a-journey-through-the-madness-industry_857/index.html
The Project,10.65,10.65,10.65,0.0,In stock,One,1,0,Books,790ef197c8f236f5,https://books.toscrape.com/catalogue/the-project_856/index.html
The Power of Now: A Guide to Spiritual Enlightenment,43.54,43.54,43.54,0.0,In stock,Two,2,0,Books,8ec14b1576cb7cb5,https://books.toscrape.com/catalogue/the-power-of-now-a-guide-to-spiritual-enlightenment_855/index.html
The Omnivore's Dilemma: A Natural History of Four Meals,38.21,38.21,38.21,0.0,In stock,Two,2,0,Books,209adad1015af86f,https://books.toscrape.com/catalogue/the-omnivores-dilemma-a-natural-history-of-four-meals_854/index.html
The Nerdy Nummies Cookbook: Sweet Treats for the Geek in All of Us,37.34,37.34,37.34,0.0,In stock,Five,5,0,Books,e4c7f3487d17fd42,https://books.toscrape.com/catalogue/the-nerdy-nummies-cookbook-sweet-treats-for-the-geek-in-all-of-us_853/index.html
The Murder of Roger Ackroyd (Hercule Poirot #4),44.1,44.1,44.1,0.0,In stock,Four,4,0,Books,c7b5183f4d1d4efe,https://books.toscrape.com/catalogue/the-murder-of-roger-ackroyd-hercule-poirot-4_852/index.html
The Mistake (Off-Campus #2),43.29,43.29,43.29,0.0,In stock,Three,3,0,Books,99ff4cc6491e8f5c,https://books.toscrape.com/catalogue/the-mistake-off-campus-2_851/index.html
The Matchmaker's Playbook (Wingmen Inc. #1),55.85,55.85,55.85,0.0,In stock,One,1,0,Books,08db62f24627e71f,https://books.toscrape.com/catalogue/the-matchmakers-playbook-wingmen-inc-1_850/index.html
The Love and Lemons Cookbook: An Apple-to-Zucchini Celebration of Impromptu Cooking,37.6,37.6,37.6,0.0,In stock,Two,2,0,Books,e28e330cbdf01126,https://books.toscrape.com/catalogue/the-love-and-lemons-cookbook-an-apple-to-zucchini-celebration-of-impromptu-cooking_849/index.html
The Long Shadow of Small Ghosts: Murder and Memory in an American City,10.97,10.97,10.97,0.0,In stock,One,1,0,Books,abeafe151a587d3b,https://books.toscrape.com/catalogue/the-long-shadow-of-small-ghosts-murder-and-memory-in-an-american-city_848/index.html
The Kite Runner,41.82,41.82,41.82,0.0,In stock,Four,4,0,Books,eac1a180047ad54e,https://books.toscrape.com/catalogue/the-kite-runner_847/index.html
The House by the Lake,36.95,36.95,36.95,0.0,In stock,One,1,0,Books,9287e238d7c3b06e,https://books.toscrape.com/catalogue/the-house-by-the-lake_846/index.html
The Glittering Court (The Glittering Court #1),44.28,44.28,44.28,0.0,In stock,One,1,0,Books,2dbb7ec08cdd7f3c,https://books.toscrape.com/catalogue/the-glittering-court-the-glittering-court-1_845/index.html
The Girl on the Train,55.02,55.02,55.02,0.0,In stock,Two,2,0,Books,e956d67c9bcc5809,https://books.toscrape.com/catalogue/the-girl-on-the-train_844/index.html
The Genius of Birds,17.24,17.24,17.24,0.0,In stock,One,1,0,Books,42d0d7c92b75fc1c,https://books.toscrape.com/catalogue/the-genius-of-birds_843/index.html
The Emerald Mystery,23.15,23.15,23.15,0.0,In stock,Two,2,0,Books,d6670dfe3e7b42bd,https://books.toscrape.com/catalogue/the-emerald-mystery_842/index.html
The Cookies & Cups Cookbook: 125+ sweet & savory recipes reminding you to Always Eat Dessert First,41.25,41.25,41.25,0.0,In stock,One,1,0,Books,96a38e7c813d8f1d,https://books.toscrape.com/catalogue/the-cookies-cups-cookbook-125-sweet-savory-recipes-reminding-you-to-always-eat-dessert-first_841/index.html
The Bridge to Consciousness: I'm Writing the Bridge Between Science and Our Old and New Beliefs.,32.0,32.0,32.0,0.0,In stock,Three,3,0,Books,efc3768127714ec3,https://books.toscrape.com/catalogue/the-bridge-to-consciousness-im-writing-the-bridge-between-science-and-our-old-and-new-beliefs_840/index.html
The Artist's Way: A Spiritual Path to Higher Creativity,38.49,38.49,38.49,0.0,In stock,Five,5,0,Books,dd047728de72ad62,https://books.toscrape.com/catalogue/the-artists-way-a-spiritual-path-to-higher-creativity_839/index.html
The Art of War,33.34,33.34,33.34,0.0,In stock,Five,5,0,Books,e7469e22b5bfb3e7,https://books.toscrape.com/catalogue/the-art-of-war_838/index.html
The Argonauts,10.93,10.93,10.93,0.0,In stock,Two,2,0,Books,c99761a700ade23f,https://books.toscrape.com/catalogue/the-argonauts_837/index.html
The 10% Entrepreneur: Live Your Startup Dream Without Quitting Your Day Job,27.55,27.55,27.55,0.0,In stock,Three,3,0,Books,56e4f9eab2e8e674,https://books.toscrape.com/catalogue/the-10-entrepreneur-live-your-startup-dream-without-quitting-your-day-job_836/index.html
Suddenly in Love (Lake Haven #1),55.99,55.99,55.99,0.0,In stock,Two,2,0,Books,203b7f94b7d6115f,https://books.toscrape.com/catalogue/suddenly-in-love-lake-haven-1_835/index.html
Something More Than This,16.24,16.24,16.24,0.0,In stock,Four,4,0,Books,ca71e72655bece85,https://books.toscrape.com/catalogue/something-more-than-this_834/index.html
Soft Apocalypse,26.12,26.12,26.12,0.0,In stock,Two,2,0,Books,2a70769cdc6eb8b8,https://books.toscrape.com/catalogue/soft-apocalypse_833/index.html
So You've Been Publicly Shamed,12.23,12.23,12.23,0.0,In stock,Two,2,0,Books,1b33663ad7b95fd8,https://books.toscrape.com/catalogue/so-youve-been-publicly-shamed_832/index.html
Shoe Dog: A Memoir by the Creator of NIKE,23.99,23.99,23.99,0.0,In stock,Two,2,0,Books,0e0dcc3339602b28,https://books.toscrape.com/catalogue/shoe-dog-a-memoir-by-the-creator-of-nike_831/index.html
"Shobu Samurai, Project Aryoku (#3)",29.06,29.06,29.06,0.0,In stock,Three,3,0,Books,0c27e6c3744fc14b,https://books.toscrape.com/catalogue/shobu-samurai-project-aryoku-3_830/index.html
Secrets and Lace (Fatal Hearts #1),20.27,20.27,20.27,0.0,In stock,One,1,0,Books,ad04ad9fc179fc5d,https://books.toscrape.com/catalogue/secrets-and-lace-fatal-hearts-1_829/index.html
Scarlett Epstein Hates It Here,43.55,43.55,43.55,0.0,In stock,Five,5,0,Books,1c929cfd16b71907,https://books.toscrape.com/catalogue/scarlett-epstein-hates-it-here_828/index.html
Romero and Juliet: A Tragic Tale of Love and Zombies,36.94,36.94,36.94,0.0,In stock,One,1,0,Books,e656e280bc8edd56,https://books.toscrape.com/catalogue/romero-and-juliet-a-tragic-tale-of-love-and-zombies_827/index.html
Redeeming Love,20.47,20.47,20.47,0.0,In stock,Five,5,0,Books,b53db2271c9624f7,https://books.toscrape.com/catalogue/redeeming-love_826/index.html
Poses for Artists Volume 1 - Dynamic and Sitting Poses: An Essential Reference for Figure Drawing and the Human Form,41.06,41.06,41.06,0.0,In stock,One,1,0,Books,d9c643fa1fc57bdb,https://books.toscrape.com/catalogue/poses-for-artists-volume-1-dynamic-and-sitting-poses-an-essential-reference-for-figure-drawing-and-the-human-form_825/index.html
Poems That Make Grown Women Cry,14.19,14.19,14.19,0.0,In stock,Four,4,0,Books,31001a1210623bd4,https://books.toscrape.com/catalogue/poems-that-make-grown-women-cry_824/index.html
"Nightingale, Sing",38.28,38.28,38.28,0.0,In stock,One,1,0,Books,50b8f80311b31ede,https://books.toscrape.com/catalogue/nightingale-sing_823/index.html
Night Sky with Exit Wounds,41.05,41.05,41.05,0.0,In stock,One,1,0,Books,cfeb1e1e0e695b58,https://books.toscrape.com/catalogue/night-sky-with-exit-wounds_822/index.html
Mrs. Houdini,30.25,30.25,30.25,0.0,In stock,Five,5,0,Books,a40723994f715420,https://books.toscrape.com/catalogue/mrs-houdini_821/index.html
Modern Romance,28.26,28.26,28.26,0.0,In stock,Five,5,0,Books,caf4fe9311f1dc59,https://books.toscrape.com/catalogue/modern-romance_820/index.html
Miss Peregrineâs Home for Peculiar Children (Miss Peregrineâs Peculiar Children #1),10.76,10.76,10.76,0.0,In stock,One,1,0,Books,af96613fdd793a3c,https://books.toscrape.com/catalogue/miss-peregrines-home-for-peculiar-children-miss-peregrines-peculiar-children-1_819/index.html
Louisa: The Extraordinary Life of Mrs. Adams,16.85,16.85,16.85,0.0,In stock,Two,2,0,Books,d69dd8dac66f9f84,https://books.toscrape.com/catalogue/louisa-the-extraordinary-life-of-mrs-adams_818/index.html
Little Red,13.47,13.47,13.47,0.0,In stock,Three,3,0,Books,4aa03792b50f0b22,https://books.toscrape.com/catalogue/little-red_817/index.html
Library of Souls (Miss Peregrineâs Peculiar Children #3),48.56,48.56,48.56,0.0,In stock,Five,5,0,Books,ba54932df84e8cea,https://books.toscrape.com/catalogue/library-of-souls-miss-peregrines-peculiar-children-3_816/index.html
Large Print Heart of the Pride,19.15,19.15,19.15,0.0,In stock,Two,2,0,Books,c1afd71fc86bf682,https://books.toscrape.com/catalogue/large-print-heart-of-the-pride_815/index.html
I Had a Nice Time And Other Lies...: How to find love & sh*t like that,57.36,57.36,57.36,0.0,In stock,Four,4,0,Books,fd8585283fc7d2d7,https://books.toscrape.com/catalogue/i-had-a-nice-time-and-other-lies-how-to-find-love-sht-like-that_814/index.html
Hollow City (Miss Peregrineâs Peculiar Children #2),42.98,42.98,42.98,0.0,In stock,One,1,0,Books,4ce91d31c1e57c33,https://books.toscrape.com/catalogue/hollow-city-miss-peregrines-peculiar-children-2_813/index.html
Grumbles,22.16,22.16,22.16,0.0,In stock,Two,2,0,Books,d163dd6c352fbcd2,https://books.toscrape.com/catalogue/grumbles_812/index.html
Full Moon over Noahâs Ark: An Odyssey to Mount Ararat and Beyond,49.43,49.43,49.43,0.0,In stock,Four,4,0,Books,ce60436f52c5ee68,https://books.toscrape.com/catalogue/full-moon-over-noahs-ark-an-odyssey-to-mount-ararat-and-beyond_811/index.html
Frostbite (Vampire Academy #2),29.99,29.99,29.99,0.0,In stock,Five,5,0,Books,116a2fdc9a45bab0,https://books.toscrape.com/catalogue/frostbite-vampire-academy-2_810/index.html
Follow You Home,21.36,21.36,21.36,0.0,In stock,One,1,0,Books,8585760646e3aa2a,https://books.toscrape.com/catalogue/follow-you-home_809/index.html
First Steps for New Christians (Print Edition),29.0,29.0,29.0,0.0,In stock,One,1,0,Books,2f88b08bf0a0e367,https://books.toscrape.com/catalogue/first-steps-for-new-christians-print-edition_808/index.html
Finders Keepers (Bill Hodges Trilogy #2),53.53,53.53,53.53,0.0,In stock,Five,5,0,Books,edb3097e71330040,https://books.toscrape.com/catalogue/finders-keepers-bill-hodges-trilogy-2_807/index.html
"Fables, Vol. 1: Legends in Exile (Fables #1)",41.62,41.62,41.62,0.0,In stock,Four,4,0,Books,65d034adf80834b7,https://books.toscrape.com/catalogue/fables-vol-1-legends-in-exile-fables-1_806/index.html
Eureka Trivia 6.0,54.59,54.59,54.59,0.0,In stock,Four,4,0,Books,29c0025455f8c585,https://books.toscrape.com/catalogue/eureka-trivia-60_805/index.html
Drive: The Surprising Truth About What Motivates Us,34.95,34.95,34.95,0.0,In stock,Four,4,0,Books,6ffb36aaeff1c81e,https://books.toscrape.com/catalogue/drive-the-surprising-truth-about-what-motivates-us_804/index.html
Done Rubbed Out (Reightman & Bailey #1),37.72,37.72,37.72,0.0,In stock,Five,5,0,Books,f6d967cdadc6fbd9,https://books.toscrape.com/catalogue/done-rubbed-out-reightman-bailey-1_803/index.html
Doing It Over (Most Likely To #1),35.61,35.61,35.61,0.0,In stock,Three,3,0,Books,3a11bb962ff45b78,https://books.toscrape.com/catalogue/doing-it-over-most-likely-to-1_802/index.html
"Deliciously Ella Every Day: Quick and Easy Recipes for Gluten-Free Snacks, Packed Lunches, and Simple Meals",42.16,42.16,42.16,0.0,In stock,Three,3,0,Books,46c1530d7546ea6d,https://books.toscrape.com/catalogue/deliciously-ella-every-day-quick-and-easy-recipes-for-gluten-free-snacks-packed-lunches-and-simple-meals_801/index.html
Dark Notes,19.19,19.19,19.19,0.0,In stock,Five,5,0,Books,88c21fcd38e2486e,https://books.toscrape.com/catalogue/dark-notes_800/index.html
"Daring Greatly: How the Courage to Be Vulnerable Transforms the Way We Live, Love, Parent, and Lead",19.43,19.43,19.43,0.0,In stock,Three,3,0,Books,3b9a3b4624b7fd6d,https://books.toscrape.com/catalogue/daring-greatly-how-the-courage-to-be-vulnerable-transforms-the-way-we-live-love-parent-and-lead_799/index.html
Close to You,49.46,49.46,49.46,0.0,In stock,Four,4,0,Books,a57b1dcbd6849222,https://books.toscrape.com/catalogue/close-to-you_798/index.html
Chasing Heaven: What Dying Taught Me About Living,37.8,37.8,37.8,0.0,In stock,Two,2,0,Books,513271dadc1322ae,https://books.toscrape.com/catalogue/chasing-heaven-what-dying-taught-me-about-living_797/index.html
Big Magic: Creative Living Beyond Fear,30.8,30.8,30.8,0.0,In stock,Three,3,0,Books,1f329c2e7d7de8bd,https://books.toscrape.com/catalogue/big-magic-creative-living-beyond-fear_796/index.html
Becoming Wise: An Inquiry into the Mystery and Art of Living,27.43,27.43,27.43,0.0,In stock,Two,2,0,Books,919e7cb2269a25d2,https://books.toscrape.com/catalogue/becoming-wise-an-inquiry-into-the-mystery-and-art-of-living_795/index.html
Beauty Restored (Riley Family Legacy Novellas #3),11.11,11.11,11.11,0.0,In stock,Two,2,0,Books,3f69e667a67e54d9,https://books.toscrape.com/catalogue/beauty-restored-riley-family-legacy-novellas-3_794/index.html
Batman: The Long Halloween (Batman),36.5,36.5,36.5,0.0,In stock,Two,2,0,Books,7edc0527cf782e19,https://books.toscrape.com/catalogue/batman-the-long-halloween-batman_793/index.html
Batman: The Dark Knight Returns (Batman),15.38,15.38,15.38,0.0,In stock,Five,5,0,Books,47271d8e08b5d31c,https://books.toscrape.com/catalogue/batman-the-dark-knight-returns-batman_792/index.html
Ayumi's Violin,15.48,15.48,15.48,0.0,In stock,Two,2,0,Books,05f7c6d9a4e582d3,https://books.toscrape.com/catalogue/ayumis-violin_791/index.html
Anonymous,46.82,46.82,46.82,0.0,In stock,Four,4,0,Books,d24b829be2ca81c4,https://books.toscrape.com/catalogue/anonymous_790/index.html
Amy Meets the Saints and Sages,18.46,18.46,18.46,0.0,In stock,Three,3,0,Books,7ebfa6c1bee69e1e,https://books.toscrape.com/catalogue/amy-meets-the-saints-and-sages_789/index.html
Amid the Chaos,36.58,36.58,36.58,0.0,In stock,One,1,0,Books,bb8245f52c7cce8f,https://books.toscrape.com/catalogue/amid-the-chaos_788/index.html
Amatus,50.54,50.54,50.54,0.0,In stock,Five,5,0,Books,ffd54178acc9a6a5,https://books.toscrape.com/catalogue/amatus_787/index.html
Agnostic: A Spirited Manifesto,12.51,12.51,12.51,0.0,In stock,Five,5,0,Books,d195e7f4ed697350,https://books.toscrape.com/catalogue/agnostic-a-spirited-manifesto_786/index.html
Zealot: The Life and Times of Jesus of Nazareth,24.7,24.7,24.7,0.0,In stock,Three,3,0,Books,dd5bfa6cc2c0ecc3,https://books.toscrape.com/catalogue/zealot-the-life-and-times-of-jesus-of-nazareth_785/index.html
You (You #1),43.61,43.61,43.61,0.0,In stock,Five,5,0,Books,024387ca4cafd5cc,https://books.toscrape.com/catalogue/you-you-1_784/index.html
"Wonder Woman: Earth One, Volume One (Wonder Woman: Earth One #1)",37.34,37.34,37.34,0.0,In stock,Four,4,0,Books,047097293bb4d1c0,https://books.toscrape.com/catalogue/wonder-woman-earth-one-volume-one-wonder-woman-earth-one-1_783/index.html
Wild Swans,14.36,14.36,14.36,0.0,In stock,Two,2,0,Books,3fb15ace50d6142b,https://books.toscrape.com/catalogue/wild-swans_782/index.html
Why the Right Went Wrong: Conservatism--From Goldwater to the Tea Party and Beyond,52.65,52.65,52.65,0.0,In stock,Four,4,0,Books,2b5054a4192e9b06,https://books.toscrape.com/catalogue/why-the-right-went-wrong-conservatism-from-goldwater-to-the-tea-party-and-beyond_781/index.html
Whole Lotta Creativity Going On: 60 Fun and Unusual Exercises to Awaken and Strengthen Your Creativity,38.2,38.2,38.2,0.0,In stock,Four,4,0,Books,44a10f1ac8ce822e,https://books.toscrape.com/catalogue/whole-lotta-creativity-going-on-60-fun-and-unusual-exercises-to-awaken-and-strengthen-your-creativity_780/index.html
